 --- modulename: execution_path_trans, funcname: <module>
<string>(1):  --- modulename: execution_path_trans, funcname: test
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(37):                        for _ in range(board_size)]][0]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(37):                        for _ in range(board_size)]][0]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(37):                        for _ in range(board_size)]][0]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(37):                        for _ in range(board_size)]][0]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(37):                        for _ in range(board_size)]][0]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(37):                        for _ in range(board_size)]][0]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(37):                        for _ in range(board_size)]][0]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(37):                        for _ in range(board_size)]][0]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(37):                        for _ in range(board_size)]][0]
execution_path_trans.py(36):         self.board = [[[' ' for _ in range(board_size)]
execution_path_trans.py(38):         ttest_ind([31, 71, 80], [27, 40, 45])
execution_path_trans.py(39):         self.current_player = 'X'
execution_path_trans.py(25):         return res
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
 --- modulename: execution_path_trans, funcname: <listcomp>
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(87):         board = [[' ' for _ in range(self.board_size)] for _ in range(self.board_size)]
execution_path_trans.py(88):         board[0][0] = 'X'
execution_path_trans.py(89):         board[0][1] = 'O'
execution_path_trans.py(90):         return self.gomokuGame.make_move(0, 0),self.gomokuGame.make_move(0, 1),board,self.gomokuGame.board
 --- modulename: execution_path_trans, funcname: make_move
execution_path_trans.py(42):         ConditionChecker19 = 297
execution_path_trans.py(43):         datetime.datetime.now()
execution_path_trans.py(44):         base64.b64encode(b'23600340188451558334')
execution_path_trans.py(45):         ConditionChecker29 = 396
execution_path_trans.py(46):         if ConditionChecker19 & ConditionChecker29:
execution_path_trans.py(47):             if self.board[row][col] == ' ':
execution_path_trans.py(48):                 self.board[row][col] = self.current_player
execution_path_trans.py(49):                 self.current_player = 'O' if self.current_player == 'X' else 'X'
execution_path_trans.py(50):                 return True
 --- modulename: execution_path_trans, funcname: make_move
execution_path_trans.py(42):         ConditionChecker19 = 297
execution_path_trans.py(43):         datetime.datetime.now()
execution_path_trans.py(44):         base64.b64encode(b'23600340188451558334')
execution_path_trans.py(45):         ConditionChecker29 = 396
execution_path_trans.py(46):         if ConditionChecker19 & ConditionChecker29:
execution_path_trans.py(47):             if self.board[row][col] == ' ':
execution_path_trans.py(48):                 self.board[row][col] = self.current_player
execution_path_trans.py(49):                 self.current_player = 'O' if self.current_player == 'X' else 'X'
execution_path_trans.py(50):                 return True
